Date,Material_ID,Base_Demand,Seasonal_Factor,Weekly_Factor,Noise,Final_Demand
2019-11-14,MAT036,20,1.2,1.0,0.03828922247953606,24
2019-11-15,MAT036,20,1.2,1.05,-0.14782104788491546,21
2019-11-16,MAT036,20,1.2,1.1,-0.07839714521812469,24
2019-11-17,MAT036,20,1.2,1.1,-0.037687125412584704,25
2019-11-18,MAT036,20,1.2,1.05,0.11530116884012176,28
2019-11-19,MAT036,20,1.2,1.0,0.017523778093197218,24
2019-11-20,MAT036,20,1.2,1.0,0.09327997941850996,26
2019-11-21,MAT036,20,1.2,1.0,0.16940381863332837,28
2019-11-22,MAT036,20,1.2,1.05,0.04956927352426796,26
2019-11-23,MAT036,20,1.2,1.1,-0.10514116799238496,23
2019-11-24,MAT036,20,1.2,1.1,-0.144167657386433,22
2019-11-25,MAT036,20,1.2,1.05,-0.19978291910059998,20
2019-11-26,MAT036,20,1.2,1.0,-0.12974867168831797,20
2019-11-27,MAT036,20,1.2,1.0,-0.09231540669043899,21
2019-11-28,MAT036,20,1.2,1.0,-0.09208822440331402,21
2019-11-29,MAT036,20,1.2,1.05,0.06683277369546403,26
2019-11-30,MAT036,20,1.2,1.1,-0.1399042892471004,22
2019-12-01,MAT036,20,1.5,1.1,-0.025817238051601077,32
2019-12-02,MAT036,20,1.5,1.05,-0.19803678877303668,25
2019-12-03,MAT036,20,1.5,1.0,-0.09553537412721168,27
2019-12-04,MAT036,20,1.5,1.0,-0.1835781831034071,24
2019-12-05,MAT036,20,1.5,1.0,0.08382388532587493,32
2019-12-06,MAT036,20,1.5,1.05,-0.058277435699643304,29
2019-12-07,MAT036,20,1.5,1.1,-0.007961438320868514,32
2019-12-08,MAT036,20,1.5,1.1,0.10458125828440296,36
2019-12-09,MAT036,20,1.5,1.05,0.14516921674844485,36
2019-12-10,MAT036,20,1.5,1.0,0.00666940090225529,30
2019-12-11,MAT036,20,1.5,1.0,0.059908637354221306,31
2019-12-12,MAT036,20,1.5,1.0,0.09439307528109131,32
2019-12-13,MAT036,20,1.5,1.05,-0.08587444126149082,28
2019-12-14,MAT036,20,1.5,1.1,0.08290445778624123,35
2019-12-15,MAT036,20,1.5,1.1,0.0614717636454124,35
2019-12-16,MAT036,20,1.5,1.05,-0.022774237790083612,30
2019-12-17,MAT036,20,1.5,1.0,-0.06369628454956389,28
2019-12-18,MAT036,20,1.5,1.0,0.1894637560213101,35
2019-12-19,MAT036,20,1.5,1.0,0.1945274448301888,35
2019-12-20,MAT036,20,1.5,1.05,0.07804255344622346,33
2019-12-21,MAT036,20,1.5,1.1,-0.04633534313840726,31
2019-12-22,MAT036,20,1.5,1.1,0.10061423722105933,36
2019-12-23,MAT036,20,1.5,1.05,0.07169576954252704,33
2019-12-24,MAT036,20,1.5,1.0,0.017994239065042328,30
2019-12-25,MAT036,20,1.5,1.0,-0.147265248061417,25
2019-12-26,MAT036,20,1.5,1.0,0.178641130388907,35
2019-12-27,MAT036,20,1.5,1.05,-0.10689340195160352,28
2019-12-28,MAT036,20,1.5,1.1,-0.04269653727308298,31
2019-12-29,MAT036,20,1.5,1.1,-0.0630333807371457,30
2019-12-30,MAT036,20,1.5,1.05,-0.13849789052441996,27
2019-12-31,MAT036,20,1.5,1.0,-0.1901960490302631,24
2020-01-01,MAT036,20,0.9,1.0,0.1719207261014261,21
2020-01-02,MAT036,20,0.9,1.0,0.09578892983532772,19
2020-01-03,MAT036,20,0.9,1.05,-0.1917144432331273,15
2020-01-04,MAT036,20,0.9,1.1,0.07510678802318482,21
2020-01-05,MAT036,20,0.9,1.1,-0.14811810887144153,16
2020-01-06,MAT036,20,0.9,1.05,0.08959646606541372,20
2020-01-07,MAT036,20,0.9,1.0,0.0020718085283707166,18
2020-01-08,MAT036,20,0.9,1.0,0.19114223760965732,21
2020-01-09,MAT036,20,0.9,1.0,-0.02705808955837949,17
2020-01-10,MAT036,20,0.9,1.05,0.09957867723604408,20
2020-01-11,MAT036,20,0.9,1.1,-0.1834759416157045,16
2020-01-12,MAT036,20,0.9,1.1,0.17422217633490472,23
2020-01-13,MAT036,20,0.9,1.05,0.024983948414229185,19
2020-01-14,MAT036,20,0.9,1.0,-0.0743127590047323,16
2020-01-15,MAT036,20,0.9,1.0,-0.14924283465732593,15
2020-01-16,MAT036,20,0.9,1.0,0.05632764764139575,19
2020-01-17,MAT036,20,0.9,1.05,0.09851735633734937,20
2020-01-18,MAT036,20,0.9,1.1,-0.16586635000869224,16
2020-01-19,MAT036,20,0.9,1.1,-0.13413588728561676,17
2020-01-20,MAT036,20,0.9,1.05,-0.045829265542740055,18
2020-01-21,MAT036,20,0.9,1.0,0.14070295310666747,20
2020-01-22,MAT036,20,0.9,1.0,0.19317242976465526,21
2020-01-23,MAT036,20,0.9,1.0,0.09801090410900581,19
2020-01-24,MAT036,20,0.9,1.05,-0.19776837447793483,15
2020-01-25,MAT036,20,0.9,1.1,0.16138301874385969,22
2020-01-26,MAT036,20,0.9,1.1,-0.18937839514256988,16
2020-01-27,MAT036,20,0.9,1.05,0.15885066325809516,21
2020-01-28,MAT036,20,0.9,1.0,-0.035873194595443275,17
2020-01-29,MAT036,20,0.9,1.0,0.09672372500232551,19
2020-01-30,MAT036,20,0.9,1.0,-0.16517292637586972,15
2020-01-31,MAT036,20,0.9,1.05,-0.13402922162794872,16
2020-02-01,MAT036,20,0.95,1.1,-0.019692850380619964,20
2020-02-02,MAT036,20,0.95,1.1,-0.1845977210637674,17
2020-02-03,MAT036,20,0.95,1.05,-0.04409730465979958,19
2020-02-04,MAT036,20,0.95,1.0,0.10078642322461012,20
2020-02-05,MAT036,20,0.95,1.0,0.06188514241551496,20
2020-02-06,MAT036,20,0.95,1.0,-0.05928905342636229,17
2020-02-07,MAT036,20,0.95,1.05,-0.19646227498517305,16
2020-02-08,MAT036,20,0.95,1.1,-0.09212929847366769,18
2020-02-09,MAT036,20,0.95,1.1,0.11049158571756912,23
2020-02-10,MAT036,20,0.95,1.05,-0.06378820147547751,18
2020-02-11,MAT036,20,0.95,1.0,-0.049001252091955966,18
2020-02-12,MAT036,20,0.95,1.0,-0.17032067128119488,15
2020-02-13,MAT036,20,0.95,1.0,0.04067623772122825,19
2020-02-14,MAT036,20,0.95,1.05,0.04876013748283131,20
2020-02-15,MAT036,20,0.95,1.1,-0.02766037726454279,20
2020-02-16,MAT036,20,0.95,1.1,0.1042283527172102,23
2020-02-17,MAT036,20,0.95,1.05,0.15074636920882017,22
2020-02-18,MAT036,20,0.95,1.0,0.10021550168871662,20
2020-02-19,MAT036,20,0.95,1.0,0.017722803282446298,19
2020-02-20,MAT036,20,0.95,1.0,0.17427621778520874,22
2020-02-21,MAT036,20,0.95,1.05,-0.047118265664494535,19
2020-02-22,MAT036,20,0.95,1.1,0.06188975364709082,22
2020-02-23,MAT036,20,0.95,1.1,0.03009606257992381,21
2020-02-24,MAT036,20,0.95,1.05,0.13662714378013824,22
2020-02-25,MAT036,20,0.95,1.0,-0.0001626925448648675,18
2020-02-26,MAT036,20,0.95,1.0,0.021394537787970652,19
2020-02-27,MAT036,20,0.95,1.0,-0.018474626596826138,18
2020-02-28,MAT036,20,0.95,1.05,-0.1437927940625194,17
2020-02-29,MAT036,20,0.95,1.1,0.15457061598042554,24
2020-03-01,MAT036,20,1.3,1.1,0.14472976283276284,32
2020-03-02,MAT036,20,1.3,1.05,0.0809834499887141,29
2020-03-03,MAT036,20,1.3,1.0,-0.06088355820042263,24
2020-03-04,MAT036,20,1.3,1.0,-0.05796278507747804,24
2020-03-05,MAT036,20,1.3,1.0,-0.1855997552047974,21
2020-03-06,MAT036,20,1.3,1.05,-0.16894074941700948,22
2020-03-07,MAT036,20,1.3,1.1,0.005519070302702822,28
2020-03-08,MAT036,20,1.3,1.1,-0.18007368384847583,23
2020-03-09,MAT036,20,1.3,1.05,-0.16031192223600824,22
2020-03-10,MAT036,20,1.3,1.0,-0.09951786013620093,23
2020-03-11,MAT036,20,1.3,1.0,-0.05052323544917223,24
2020-03-12,MAT036,20,1.3,1.0,-0.004261347673781973,25
2020-03-13,MAT036,20,1.3,1.05,-0.0701915455953647,25
2020-03-14,MAT036,20,1.3,1.1,0.17627391216161187,33
2020-03-15,MAT036,20,1.3,1.1,0.18035804263485083,33
2020-03-16,MAT036,20,1.3,1.05,-0.17758315058212087,22
2020-03-17,MAT036,20,1.3,1.0,0.19416608001050661,31
2020-03-18,MAT036,20,1.3,1.0,-0.13083815507831398,22
2020-03-19,MAT036,20,1.3,1.0,-0.06745004584103018,24
2020-03-20,MAT036,20,1.3,1.05,0.13480620640951418,30
2020-03-21,MAT036,20,1.3,1.1,0.07508741437310001,30
2020-03-22,MAT036,20,1.3,1.1,-0.17670303746719448,23
2020-03-23,MAT036,20,1.3,1.05,0.10984124427197511,30
2020-03-24,MAT036,20,1.3,1.0,0.06529710309518677,27
2020-03-25,MAT036,20,1.3,1.0,0.1801985993228909,30
2020-03-26,MAT036,20,1.3,1.0,0.164003568935352,30
2020-03-27,MAT036,20,1.3,1.05,0.19009101314798704,32
2020-03-28,MAT036,20,1.3,1.1,-0.018045663765525077,28
2020-03-29,MAT036,20,1.3,1.1,0.08260289938772764,30
2020-03-30,MAT036,20,1.3,1.05,0.1847623771453465,32
2020-03-31,MAT036,20,1.3,1.0,-0.19915221091347532,20
2020-04-01,MAT036,20,1.3650000000000002,1.0,0.11557274853120947,30
2020-04-02,MAT036,20,1.3650000000000002,1.0,-0.17841794817294931,22
2020-04-03,MAT036,20,1.3650000000000002,1.05,0.19956650060014475,34
2020-04-04,MAT036,20,1.3650000000000002,1.1,-0.19444736477729638,24
2020-04-05,MAT036,20,1.3650000000000002,1.1,0.02188129092657204,30
2020-04-06,MAT036,20,1.3650000000000002,1.05,0.008366736830640459,28
2020-04-07,MAT036,20,1.3650000000000002,1.0,-0.07810626739032506,25
2020-04-08,MAT036,20,1.3650000000000002,1.0,0.09293904257200114,29
2020-04-09,MAT036,20,1.3650000000000002,1.0,-0.09720089993028087,24
2020-04-10,MAT036,20,1.3650000000000002,1.05,-0.08368580625881968,26
2020-04-11,MAT036,20,1.3650000000000002,1.1,-0.1278562787509563,26
2020-04-12,MAT036,20,1.3650000000000002,1.1,0.0856267818701586,32
2020-04-13,MAT036,20,1.3650000000000002,1.05,-0.131985620661907,24
2020-04-14,MAT036,20,1.3650000000000002,1.0,0.15906909059761748,31
2020-04-15,MAT036,20,1.3650000000000002,1.0,-0.08486592736755663,24
2020-04-16,MAT036,20,1.3650000000000002,1.0,0.007448930673144366,27
2020-04-17,MAT036,20,1.3650000000000002,1.05,-0.009974331477532378,28
2020-04-18,MAT036,20,1.3650000000000002,1.1,0.08094103955246246,32
2020-04-19,MAT036,20,1.3650000000000002,1.1,-0.10638499930979269,26
2020-04-20,MAT036,20,1.3650000000000002,1.05,0.1354557331819214,32
2020-04-21,MAT036,20,1.3650000000000002,1.0,0.09515809355622984,29
2020-04-22,MAT036,20,1.3650000000000002,1.0,-0.06295435655392581,25
2020-04-23,MAT036,20,1.3650000000000002,1.0,-0.15188475895341258,23
2020-04-24,MAT036,20,1.3650000000000002,1.05,0.0019059946838167752,28
2020-04-25,MAT036,20,1.3650000000000002,1.1,0.19221018775458965,35
2020-04-26,MAT036,20,1.3650000000000002,1.1,-0.19029823616874558,24
2020-04-27,MAT036,20,1.3650000000000002,1.05,0.1379444910583581,32
2020-04-28,MAT036,20,1.3650000000000002,1.0,0.07990532487954127,29
2020-04-29,MAT036,20,1.3650000000000002,1.0,-0.12672773860718767,23
2020-04-30,MAT036,20,1.3650000000000002,1.0,-0.00943187785531166,27
2020-05-01,MAT036,20,1.4300000000000002,1.05,0.0510718256435192,31
2020-05-02,MAT036,20,1.4300000000000002,1.1,0.07867370476803859,33
2020-05-03,MAT036,20,1.4300000000000002,1.1,0.1685459917370455,36
2020-05-04,MAT036,20,1.4300000000000002,1.05,0.1492306770818897,34
2020-05-05,MAT036,20,1.4300000000000002,1.0,-0.06862911731218091,26
2020-05-06,MAT036,20,1.4300000000000002,1.0,-0.15198602225253138,24
2020-05-07,MAT036,20,1.4300000000000002,1.0,-0.15829342404395574,24
2020-05-08,MAT036,20,1.4300000000000002,1.05,0.1874973851279279,35
2020-05-09,MAT036,20,1.4300000000000002,1.1,0.1823273749090753,37
2020-05-10,MAT036,20,1.4300000000000002,1.1,0.12780524255152692,35
2020-05-11,MAT036,20,1.4300000000000002,1.05,0.1921849927783253,35
2020-05-12,MAT036,20,1.4300000000000002,1.0,-0.09033275561803006,26
2020-05-13,MAT036,20,1.4300000000000002,1.0,0.13022512127782776,32
2020-05-14,MAT036,20,1.4300000000000002,1.0,0.0008918553161950948,28
2020-05-15,MAT036,20,1.4300000000000002,1.05,0.11968843973961368,33
2020-05-16,MAT036,20,1.4300000000000002,1.1,0.04433181273477063,32
2020-05-17,MAT036,20,1.4300000000000002,1.1,0.13847392610912762,35
2020-05-18,MAT036,20,1.4300000000000002,1.05,-0.04106170368074652,28
2020-05-19,MAT036,20,1.4300000000000002,1.0,0.19565590911041536,34
2020-05-20,MAT036,20,1.4300000000000002,1.0,-0.1123076365961234,25
2020-05-21,MAT036,20,1.4300000000000002,1.0,0.0690438220342659,30
2020-05-22,MAT036,20,1.4300000000000002,1.05,0.12103147146329357,33
2020-05-23,MAT036,20,1.4300000000000002,1.1,0.03430132181863246,32
2020-05-24,MAT036,20,1.4300000000000002,1.1,-0.08388186686682997,28
2020-05-25,MAT036,20,1.4300000000000002,1.05,0.024519641653126867,30
2020-05-26,MAT036,20,1.4300000000000002,1.0,0.001882979044869254,28
2020-05-27,MAT036,20,1.4300000000000002,1.0,-0.12395139769582451,25
2020-05-28,MAT036,20,1.4300000000000002,1.0,0.1052813250227399,31
2020-05-29,MAT036,20,1.4300000000000002,1.05,-0.0931247905259684,27
2020-05-30,MAT036,20,1.4300000000000002,1.1,0.13284478362194335,35
2020-05-31,MAT036,20,1.4300000000000002,1.1,-0.11427210779262564,27
2020-06-01,MAT036,20,1.15,1.05,0.0009266889192235672,24
2020-06-02,MAT036,20,1.15,1.0,0.078087438321635,24
2020-06-03,MAT036,20,1.15,1.0,0.19833230147450792,27
2020-06-04,MAT036,20,1.15,1.0,-0.09160406020093355,20
2020-06-05,MAT036,20,1.15,1.05,0.05424405082642736,25
2020-06-06,MAT036,20,1.15,1.1,-0.13865709531299197,21
2020-06-07,MAT036,20,1.15,1.1,0.12785604533359352,28
2020-06-08,MAT036,20,1.15,1.05,0.14457820088274398,27
2020-06-09,MAT036,20,1.15,1.0,0.15518276630893918,26
2020-06-10,MAT036,20,1.15,1.0,0.1782136844941471,27
2020-06-11,MAT036,20,1.15,1.0,-0.057727341471452726,21
2020-06-12,MAT036,20,1.15,1.05,0.06657817027149476,25
2020-06-13,MAT036,20,1.15,1.1,-0.0737026023903847,23
2020-06-14,MAT036,20,1.15,1.1,0.12152152142964057,28
2020-06-15,MAT036,20,1.15,1.05,-0.033762760332181785,23
2020-06-16,MAT036,20,1.15,1.0,0.021963636749278814,23
2020-06-17,MAT036,20,1.15,1.0,-0.14680362307179062,19
2020-06-18,MAT036,20,1.15,1.0,0.14019747610485062,26
2020-06-19,MAT036,20,1.15,1.05,-0.0068221587711419784,23
2020-06-20,MAT036,20,1.15,1.1,0.05619067587279286,26
2020-06-21,MAT036,20,1.15,1.1,0.06771269172260652,27
2020-06-22,MAT036,20,1.15,1.05,-0.09029964934234576,21
2020-06-23,MAT036,20,1.15,1.0,0.1179931085521177,25
2020-06-24,MAT036,20,1.15,1.0,0.13321198617619062,26
2020-06-25,MAT036,20,1.15,1.0,0.0063015981314565594,23
2020-06-26,MAT036,20,1.15,1.05,0.1609641992816826,28
2020-06-27,MAT036,20,1.15,1.1,-0.13564038821903482,21
2020-06-28,MAT036,20,1.15,1.1,-0.0342274245062833,24
2020-06-29,MAT036,20,1.15,1.05,-0.18227202632749503,19
2020-06-30,MAT036,20,1.15,1.0,-0.0405748939174769,22
2020-07-01,MAT036,20,1.1,1.0,0.19881517041785673,26
2020-07-02,MAT036,20,1.1,1.0,-0.014727715973354094,21
2020-07-03,MAT036,20,1.1,1.05,-0.032315747309576176,22
2020-07-04,MAT036,20,1.1,1.1,0.07512864403172592,26
2020-07-05,MAT036,20,1.1,1.1,-0.18055738112566627,19
2020-07-06,MAT036,20,1.1,1.05,-0.05849303286037594,21
2020-07-07,MAT036,20,1.1,1.0,0.01322855111029489,22
2020-07-08,MAT036,20,1.1,1.0,-0.006373595559704459,21
2020-07-09,MAT036,20,1.1,1.0,0.0569907172474054,23
2020-07-10,MAT036,20,1.1,1.05,-0.1444250896468252,19
2020-07-11,MAT036,20,1.1,1.1,-0.03895430503729172,23
2020-07-12,MAT036,20,1.1,1.1,0.05343866741293912,25
2020-07-13,MAT036,20,1.1,1.05,-0.07933987443402253,21
2020-07-14,MAT036,20,1.1,1.0,0.045152107010287906,22
2020-07-15,MAT036,20,1.1,1.0,0.18332476837428668,26
2020-07-16,MAT036,20,1.1,1.0,0.17215417616895007,25
2020-07-17,MAT036,20,1.1,1.05,0.09020540941215704,25
2020-07-18,MAT036,20,1.1,1.1,-0.12894836982524396,21
2020-07-19,MAT036,20,1.1,1.1,0.11369741637482583,26
2020-07-20,MAT036,20,1.1,1.05,-0.021318192727026203,22
2020-07-21,MAT036,20,1.1,1.0,0.18069319550581892,25
2020-07-22,MAT036,20,1.1,1.0,0.04456822953557374,22
2020-07-23,MAT036,20,1.1,1.0,-0.11295075702493414,19
2020-07-24,MAT036,20,1.1,1.05,-0.07502814901067718,21
2020-07-25,MAT036,20,1.1,1.1,-0.07237665735326901,22
2020-07-26,MAT036,20,1.1,1.1,-0.08948561380515448,22
2020-07-27,MAT036,20,1.1,1.05,0.1087286143718102,25
2020-07-28,MAT036,20,1.1,1.0,-0.06530176142708743,20
2020-07-29,MAT036,20,1.1,1.0,-0.12175078224346199,19
2020-07-30,MAT036,20,1.1,1.0,0.0384388265626327,22
2020-07-31,MAT036,20,1.1,1.05,-0.014088572383986836,22
2020-08-01,MAT036,20,1.0,1.1,-0.19113290656342963,17
2020-08-02,MAT036,20,1.0,1.1,-0.08835319131200735,20
2020-08-03,MAT036,20,1.0,1.05,-0.18472302911759547,17
2020-08-04,MAT036,20,1.0,1.0,0.10681631102250949,22
2020-08-05,MAT036,20,1.0,1.0,0.18040992787941912,23
2020-08-06,MAT036,20,1.0,1.0,6.803928585616403e-05,20
2020-08-07,MAT036,20,1.0,1.05,0.02326637988768962,21
2020-08-08,MAT036,20,1.0,1.1,0.1380337411104094,25
2020-08-09,MAT036,20,1.0,1.1,-0.19241373885382118,17
2020-08-10,MAT036,20,1.0,1.05,-0.13507037529647586,18
2020-08-11,MAT036,20,1.0,1.0,0.06174305680724862,21
2020-08-12,MAT036,20,1.0,1.0,0.09669600407045614,21
2020-08-13,MAT036,20,1.0,1.0,0.05047911720977405,21
2020-08-14,MAT036,20,1.0,1.05,0.17569796058308862,24
2020-08-15,MAT036,20,1.0,1.1,-0.043052855664199724,21
2020-08-16,MAT036,20,1.0,1.1,0.022032963535426997,22
2020-08-17,MAT036,20,1.0,1.05,0.18256146839832604,24
2020-08-18,MAT036,20,1.0,1.0,0.15985601313008585,23
2020-08-19,MAT036,20,1.0,1.0,-0.18767890308246407,16
2020-08-20,MAT036,20,1.0,1.0,-0.05914403059058776,18
2020-08-21,MAT036,20,1.0,1.05,0.09559794852642578,23
2020-08-22,MAT036,20,1.0,1.1,-0.19964920632723496,17
2020-08-23,MAT036,20,1.0,1.1,0.14519496963170314,25
2020-08-24,MAT036,20,1.0,1.05,0.0008437747476680024,21
2020-08-25,MAT036,20,1.0,1.0,-0.16536027341613543,16
2020-08-26,MAT036,20,1.0,1.0,-0.023014617603553666,19
2020-08-27,MAT036,20,1.0,1.0,-0.0029511623771900086,19
2020-08-28,MAT036,20,1.0,1.05,-0.0532280124276035,19
2020-08-29,MAT036,20,1.0,1.1,-0.01827522750873728,21
2020-08-30,MAT036,20,1.0,1.1,0.15655841255486058,25
2020-08-31,MAT036,20,1.0,1.05,-0.07037376229193479,19
2020-09-01,MAT036,20,0.95,1.0,0.18436668450015298,22
2020-09-02,MAT036,20,0.95,1.0,0.07480887803492581,20
2020-09-03,MAT036,20,0.95,1.0,0.1584059996176706,22
2020-09-04,MAT036,20,0.95,1.05,-0.11640841057585423,17
2020-09-05,MAT036,20,0.95,1.1,-0.0032619484603809146,20
2020-09-06,MAT036,20,0.95,1.1,0.026168262299686967,21
2020-09-07,MAT036,20,0.95,1.05,-0.16588613488926704,16
2020-09-08,MAT036,20,0.95,1.0,-0.002543575982053514,18
2020-09-09,MAT036,20,0.95,1.0,0.14438152949820593,21
2020-09-10,MAT036,20,0.95,1.0,-0.17912247780726243,15
2020-09-11,MAT036,20,0.95,1.05,0.056922636199458865,21
2020-09-12,MAT036,20,0.95,1.1,0.195502304549792,24
2020-09-13,MAT036,20,0.95,1.1,0.010970744718280245,21
2020-09-14,MAT036,20,0.95,1.05,-0.07865301015709503,18
2020-09-15,MAT036,20,0.95,1.0,0.03397820796768619,19
2020-09-16,MAT036,20,0.95,1.0,0.016574937230232484,19
2020-09-17,MAT036,20,0.95,1.0,-0.1579363643909737,15
2020-09-18,MAT036,20,0.95,1.05,-0.11428334529523654,17
2020-09-19,MAT036,20,0.95,1.1,0.06776081524465416,22
2020-09-20,MAT036,20,0.95,1.1,0.03702426466102912,21
2020-09-21,MAT036,20,0.95,1.05,-0.06227194111363485,18
2020-09-22,MAT036,20,0.95,1.0,0.19141133820115458,22
2020-09-23,MAT036,20,0.95,1.0,0.057907459398226835,20
2020-09-24,MAT036,20,0.95,1.0,-0.10767674625603973,16
2020-09-25,MAT036,20,0.95,1.05,-0.011527495818415945,19
2020-09-26,MAT036,20,0.95,1.1,0.08463686990237773,22
2020-09-27,MAT036,20,0.95,1.1,0.06879436731583732,22
2020-09-28,MAT036,20,0.95,1.05,-0.10146853715213343,17
2020-09-29,MAT036,20,0.95,1.0,0.05913906372291089,20
2020-09-30,MAT036,20,0.95,1.0,-0.06684981981094129,17
2020-10-01,MAT036,20,1.0,1.0,-0.016998156707303924,19
2020-10-02,MAT036,20,1.0,1.05,0.06765982784665409,22
2020-10-03,MAT036,20,1.0,1.1,0.032397631252090525,22
2020-10-04,MAT036,20,1.0,1.1,0.08509220242434196,23
2020-10-05,MAT036,20,1.0,1.05,-0.04726498803849294,20
2020-10-06,MAT036,20,1.0,1.0,0.10080022958713447,22
2020-10-07,MAT036,20,1.0,1.0,-0.19373329049940813,16
2020-10-08,MAT036,20,1.0,1.0,-0.12481303762065732,17
2020-10-09,MAT036,20,1.0,1.05,0.189289572407782,24
2020-10-10,MAT036,20,1.0,1.1,-0.16530908255523152,18
2020-10-11,MAT036,20,1.0,1.1,0.0647612438242039,23
2020-10-12,MAT036,20,1.0,1.05,0.16670300398334187,24
2020-10-13,MAT036,20,1.0,1.0,0.1438186030121818,22
2020-10-14,MAT036,20,1.0,1.0,0.16510216403134942,23
2020-10-15,MAT036,20,1.0,1.0,0.1935635625328217,23
2020-10-16,MAT036,20,1.0,1.05,-0.05709057202631579,19
2020-10-17,MAT036,20,1.0,1.1,-0.06793678087653016,20
2020-10-18,MAT036,20,1.0,1.1,-0.1516552141736426,18
2020-10-19,MAT036,20,1.0,1.05,-0.1194039010801181,18
2020-10-20,MAT036,20,1.0,1.0,0.06115133559376773,21
2020-10-21,MAT036,20,1.0,1.0,-0.06754082735444547,18
2020-10-22,MAT036,20,1.0,1.0,-0.06354099875060237,18
2020-10-23,MAT036,20,1.0,1.05,0.05836953860040339,22
2020-10-24,MAT036,20,1.0,1.1,-0.1581512445130172,18
2020-10-25,MAT036,20,1.0,1.1,-0.1776220302102549,18
2020-10-26,MAT036,20,1.0,1.05,0.1211358387185153,23
2020-10-27,MAT036,20,1.0,1.0,0.11593812950297244,22
2020-10-28,MAT036,20,1.0,1.0,-0.04596362967167744,19
2020-10-29,MAT036,20,1.0,1.0,0.03722708886885928,20
2020-10-30,MAT036,20,1.0,1.05,-0.10476824976141162,18
2020-10-31,MAT036,20,1.0,1.1,-0.05294496218521774,20
2020-11-01,MAT036,20,1.2,1.1,-0.18543890393093734,21
2020-11-02,MAT036,20,1.2,1.05,-0.09055677624349223,22
2020-11-03,MAT036,20,1.2,1.0,-0.1934482618170754,19
2020-11-04,MAT036,20,1.2,1.0,-0.03036967888281014,23
2020-11-05,MAT036,20,1.2,1.0,0.007889299521898568,24
2020-11-06,MAT036,20,1.2,1.05,-0.001867727404911118,25
2020-11-07,MAT036,20,1.2,1.1,-0.06371559330227874,24
2020-11-08,MAT036,20,1.2,1.1,-0.11722157632900015,23
2020-11-09,MAT036,20,1.2,1.05,-0.018262520739689453,24
2020-11-10,MAT036,20,1.2,1.0,0.14797165574304577,27
2020-11-11,MAT036,20,1.2,1.0,0.19329199710872452,28
2020-11-12,MAT036,20,1.2,1.0,-0.07490966480239361,22
2020-11-13,MAT036,20,1.2,1.05,0.18977181097666224,29
2020-11-14,MAT036,20,1.2,1.1,-0.026179395210000622,25
2020-11-15,MAT036,20,1.2,1.1,0.04530887250641075,27
2020-11-16,MAT036,20,1.2,1.05,0.12148544568592323,28
2020-11-17,MAT036,20,1.2,1.0,-0.056231899184204875,22
2020-11-18,MAT036,20,1.2,1.0,-0.11668695323899159,21
2020-11-19,MAT036,20,1.2,1.0,-0.0907694252764729,21
2020-11-20,MAT036,20,1.2,1.05,0.13544647323871717,28
2020-11-21,MAT036,20,1.2,1.1,0.17378991786035314,30
2020-11-22,MAT036,20,1.2,1.1,-0.14860533007699736,22
2020-11-23,MAT036,20,1.2,1.05,0.0778049758902079,27
2020-11-24,MAT036,20,1.2,1.0,-0.1860382579421634,19
2020-11-25,MAT036,20,1.2,1.0,0.14998161667485843,27
2020-11-26,MAT036,20,1.2,1.0,0.14273072082490074,27
2020-11-27,MAT036,20,1.2,1.05,0.1098411316686922,27
2020-11-28,MAT036,20,1.2,1.1,0.12975248147756402,29
2020-11-29,MAT036,20,1.2,1.1,0.04173979856597437,27
2020-11-30,MAT036,20,1.2,1.05,-0.14107690813709725,21
2020-12-01,MAT036,20,1.5,1.0,0.1658231986589292,34
2020-12-02,MAT036,20,1.5,1.0,-0.1435907975302848,25
2020-12-03,MAT036,20,1.5,1.0,-0.10992042237732993,26
2020-12-04,MAT036,20,1.5,1.05,-0.026954654672117162,30
2020-12-05,MAT036,20,1.5,1.1,-0.0008146933070257156,32
2020-12-06,MAT036,20,1.5,1.1,-0.16147287826561996,27
2020-12-07,MAT036,20,1.5,1.05,0.10467145253472815,34
2020-12-08,MAT036,20,1.5,1.0,-0.14507751983144251,25
2020-12-09,MAT036,20,1.5,1.0,0.06190395265685977,31
2020-12-10,MAT036,20,1.5,1.0,-0.019207708955220892,29
2020-12-11,MAT036,20,1.5,1.05,0.12437434347376958,35
2020-12-12,MAT036,20,1.5,1.1,-0.0817583521297582,30
2020-12-13,MAT036,20,1.5,1.1,0.13461077765667528,37
2020-12-14,MAT036,20,1.5,1.05,-0.09909601062637607,28
2020-12-15,MAT036,20,1.5,1.0,0.029737034634996273,30
2020-12-16,MAT036,20,1.5,1.0,-0.005555054376398999,29
2020-12-17,MAT036,20,1.5,1.0,-0.0589694012259519,28
2020-12-18,MAT036,20,1.5,1.05,-0.19528887448429968,25
2020-12-19,MAT036,20,1.5,1.1,-0.04086061108892136,31
2020-12-20,MAT036,20,1.5,1.1,-0.1526557867156264,27
2020-12-21,MAT036,20,1.5,1.05,-0.10993704942886527,28
2020-12-22,MAT036,20,1.5,1.0,0.07532003685192212,32
2020-12-23,MAT036,20,1.5,1.0,0.028515433227431275,30
2020-12-24,MAT036,20,1.5,1.0,0.010831887178368943,30
